,V11-force,V12-force,V13-force,V14-force,V15-force,V16-force,V17-force,V18-force,V19-force,V20-force,V21-force,V22-force,V23-force,V24-force,V25-force,V26-force,V27-force
440,181.079,166.777,167.604,243.442,138.735,177.021,183.39800000000002,188.29500000000002,158.705,174.795,170.5325,125.763,234.225,175.475,183.758,176.963,198.341
441,181.382,169.186,168.158,242.2185,139.917,178.422,184.287,188.234,158.93,176.085,168.866,127.066,235.47000000000003,176.327,183.486,178.454,199.2955
442,181.3405,170.115,168.9435,242.363,140.558,179.4195,184.312,190.461,159.575,177.647,165.1905,128.442,235.306,177.049,184.8425,177.6535,200.204
443,181.945,167.056,170.246,245.303,140.244,180.611,186.0315,190.113,158.409,178.268,161.35,129.0645,235.902,178.389,190.674,176.106,201.176
444,182.036,168.247,170.703,244.3055,141.426,183.0005,187.034,191.61849999999998,159.908,179.511,162.1935,130.365,237.791,179.5,190.773,176.256,204.226
445,183.544,166.0445,171.7815,242.851,142.14,185.63,187.476,194.788,160.457,180.8,161.931,131.708,238.3845,180.5965,189.49349999999998,176.59550000000002,206.797
446,183.399,167.706,173.084,245.945,141.273,185.059,188.74599999999998,194.94,161.557,181.4395,163.0405,132.351,239.96,181.368,190.936,176.343,207.519
447,185.0925,168.429,173.343,244.7065,142.827,188.8635,189.59,197.279,162.332,181.929,164.635,134.20850000000002,241.493,181.805,190.6225,176.9395,208.1175
448,187.263,168.927,174.6355,243.792,144.01,190.541,189.25,200.2395,162.958,184.293,166.134,136.376,242.105,182.89249999999998,190.523,177.351,208.597
449,186.993,167.497,176.546,245.833,143.795,191.2595,192.55,203.024,162.91,184.543,171.8345,136.635,244.5335,183.338,189.064,176.02100000000002,208.751
450,189.294,169.824,177.584,245.579,144.688,192.848,194.38,203.412,162.501,184.764,176.424,139.061,246.09,183.73,186.096,176.883,208.8875
451,189.216,170.179,179.345,246.952,145.638,191.4325,196.1845,206.085,162.216,184.956,177.7705,140.9225,246.504,184.6515,183.489,177.509,210.251
452,190.4905,169.934,180.734,247.05349999999999,145.3,191.347,198.697,207.673,161.575,186.6725,182.577,142.827,248.358,185.526,183.731,176.4515,209.027
453,191.786,169.219,181.776,247.199,146.2,191.52,199.355,209.203,160.966,187.613,186.699,143.836,249.17849999999999,185.65,183.5765,177.614,208.825
454,192.814,166.625,183.1585,249.122,147.39,192.0045,199.36149999999998,211.702,161.475,188.895,187.4125,144.874,250.001,186.004,182.273,180.578,209.211
455,192.877,165.0855,183.439,248.69,147.7385,193.3,201.884,211.374,161.209,190.764,189.534,146.2425,248.943,186.528,182.84,180.58800000000002,209.024
456,195.32,164.258,185.486,248.1315,148.206,194.29500000000002,203.107,214.39350000000002,161.264,191.638,185.70499999999998,147.663,249.757,186.954,185.3835,181.736,208.825
457,194.158,164.813,185.667,249.043,149.563,196.113,205.66649999999998,216.801,161.749,192.571,183.939,147.952,251.896,188.788,185.914,181.686,209.861
458,195.6235,164.907,186.114,246.203,149.6585,195.7215,207.14,215.808,160.425,193.405,183.23700000000002,148.397,252.8605,190.252,185.268,184.153,209.8265
459,194.619,161.41,187.667,245.50799999999998,150.522,196.263,207.593,219.357,159.644,193.863,183.358,148.992,254.684,190.338,186.076,184.142,210.052
460,194.7,159.406,187.1,244.875,150.957,191.642,209.052,220.4195,159.946,194.102,184.228,148.988,257.094,191.403,187.938,184.8175,212.086
461,195.236,158.898,188.173,245.196,151.64249999999998,193.09050000000002,210.111,223.664,159.065,195.85199999999998,185.01,148.774,257.586,192.99900000000002,187.78199999999998,186.74,214.646
462,194.796,158.001,189.284,246.31,152.915,191.693,211.066,223.503,159.468,195.923,185.74849999999998,149.2,259.4355,193.185,188.148,185.08,214.904
463,195.05849999999998,158.872,188.66,248.508,152.695,194.5915,212.638,226.022,158.955,195.805,185.444,149.179,261.621,193.723,188.4435,184.47449999999998,215.2465
464,194.436,159.267,189.936,247.13799999999998,154.014,193.402,214.184,226.65550000000002,158.522,197.478,186.56900000000002,149.181,262.929,193.99,188.058,184.394,216.501
465,194.206,157.748,190.332,247.038,154.771,198.682,215.513,227.597,158.16,198.626,185.402,148.553,263.729,194.996,189.385,182.53449999999998,216.973
466,193.823,156.241,190.707,244.6725,155.768,196.1235,216.515,228.992,157.31,199.719,185.212,147.509,266.25,195.013,187.82600000000002,180.55,216.135
467,194.083,156.606,191.325,245.021,156.17149999999998,195.353,217.718,229.736,155.983,200.716,188.03,146.733,267.716,194.676,185.912,180.64999999999998,217.547
468,193.3725,153.25900000000001,191.789,243.96,156.685,198.747,217.7115,231.11849999999998,155.383,200.281,182.8105,148.066,269.165,194.979,183.214,178.604,217.53699999999998
469,194.125,152.665,192.326,241.728,157.783,197.784,218.808,233.877,155.3005,200.5935,182.626,148.656,269.048,195.586,180.391,178.5765,216.645
470,193.268,154.251,192.496,243.353,158.086,196.547,219.666,235.408,155.023,200.302,182.39749999999998,150.458,269.48900000000003,196.472,179.4425,179.345,217.006
471,193.597,156.439,193.395,244.572,159.211,199.4435,219.785,235.332,156.436,201.913,182.613,151.21,271.115,197.483,179.976,182.072,217.692
472,194.4225,156.812,193.786,244.056,159.351,198.352,220.1165,238.443,155.34,201.355,180.393,151.664,275.97,197.945,180.922,181.236,216.393
473,193.648,154.464,194.303,246.52949999999998,160.0365,203.555,220.682,238.89600000000002,154.137,201.148,171.44,154.292,270.955,198.722,182.01049999999998,181.863,216.025
474,194.724,152.437,195.159,246.021,160.849,204.444,220.85399999999998,239.886,153.178,201.692,163.3495,149.635,272.4835,199.109,179.844,181.5935,216.11450000000002
475,194.189,148.4925,195.1725,245.67700000000002,160.854,204.24,220.636,241.885,151.307,201.8395,157.538,142.449,276.975,200.6265,181.635,180.872,217.348
476,195.092,149.548,195.6,246.354,161.1635,208.018,222.005,242.357,152.24,201.501,147.5445,138.45549999999997,276.826,200.955,184.056,181.4,217.713
477,196.678,148.236,195.764,244.9445,160.894,206.461,221.158,234.275,148.44299999999998,201.7765,135.53199999999998,136.091,281.649,201.378,186.09699999999998,180.931,218.903
478,196.215,146.418,196.822,246.841,161.057,211.5215,221.506,224.63,143.621,201.21,129.604,119.387,285.072,202.1005,185.266,178.816,219.69
479,197.239,149.527,198.194,247.973,159.9145,209.109,222.51049999999998,225.936,135.84300000000002,202.266,131.725,117.166,285.735,202.432,187.942,179.0095,218.9765
480,197.336,146.919,197.658,247.809,158.799,210.733,221.41,230.38,133.961,201.796,131.792,123.39,291.05,202.372,184.7715,178.832,220.024
481,198.005,147.941,199.37,249.022,158.3485,212.18,222.2955,230.211,131.318,202.574,135.85399999999998,113.08449999999999,291.156,202.5615,183.236,177.8905,220.594
482,199.964,149.838,200.017,246.64600000000002,159.463,206.3795,221.768,233.646,134.029,203.6525,140.394,117.347,292.982,202.107,179.9745,176.088,218.8615
483,200.049,145.794,199.809,248.528,158.485,209.578,205.085,224.525,130.359,204.201,144.3705,119.024,294.127,202.47449999999998,179.375,173.71949999999998,217.936
484,201.868,142.291,201.022,249.734,159.6365,209.018,198.668,224.404,129.826,204.454,144.671,123.999,295.254,203.004,177.466,168.28,218.2685
485,201.517,143.0345,202.173,249.539,160.24,207.812,192.7785,222.213,126.827,204.8225,152.97050000000002,128.239,293.881,203.368,177.159,164.851,217.378
486,196.889,138.415,201.782,251.366,161.539,210.0905,189.858,224.879,125.998,203.636,161.019,133.872,294.41,203.9275,175.2825,157.563,216.616
487,199.883,138.65949999999998,202.6625,250.8485,162.223,211.492,195.356,224.798,121.62100000000001,204.5505,157.922,142.803,293.4865,203.59,176.973,153.72500000000002,216.5765
488,198.608,142.132,204.234,253.17,159.3835,206.0695,192.75,226.16,119.662,204.731,153.85500000000002,145.735,293.656,204.413,177.708,147.566,217.898
489,199.044,142.8265,204.006,254.348,150.707,194.362,190.95749999999998,221.307,117.015,206.0035,149.001,146.473,291.286,206.685,181.1925,141.112,219.575
490,199.75,143.083,204.79899999999998,253.502,148.968,191.257,193.426,226.115,117.833,206.4,139.1405,143.215,292.737,206.616,181.993,133.693,219.9075
491,198.193,147.5445,205.581,253.804,151.364,187.668,194.644,223.522,118.34899999999999,205.029,127.73649999999999,136.91,294.6575,208.1875,185.534,123.4565,221.372
492,198.36149999999998,149.033,205.577,252.111,148.90050000000002,188.0365,190.3795,217.572,119.117,204.63,114.921,135.7,292.194,210.424,188.641,115.814,223.9965
493,198.427,148.732,205.5905,254.0115,146.0,192.889,187.888,217.764,120.069,203.34449999999998,114.5655,130.053,293.84,210.806,192.558,124.64500000000001,228.32
494,197.583,150.273,206.304,255.25,143.69,186.6585,186.60649999999998,220.283,120.651,201.553,108.35849999999999,124.90899999999999,296.994,210.411,191.53,129.27,230.864
495,199.57850000000002,150.516,205.964,253.015,140.84,187.806,186.099,218.011,120.50800000000001,202.719,102.698,120.704,292.3725,209.803,195.733,130.574,235.62599999999998
496,199.949,152.966,207.248,256.266,134.84199999999998,183.9725,186.498,214.046,118.91,202.554,103.62549999999999,121.507,288.656,208.857,195.963,137.447,238.929
497,199.041,150.671,207.617,254.347,127.677,176.623,186.803,218.669,121.761,201.701,104.32900000000001,118.52850000000001,273.637,207.4035,197.4235,140.17399999999998,240.41
498,197.497,155.2055,207.50150000000002,254.0405,126.991,175.29399999999998,186.2385,221.805,120.532,202.905,111.269,125.733,274.855,206.567,193.189,141.526,243.74349999999998
499,196.836,157.663,206.871,254.31900000000002,121.739,178.625,184.242,218.418,122.58,201.522,118.621,123.281,263.28499999999997,204.928,193.0935,144.3915,246.934
